match_id,source_file,ball_index,innings_index,batting_team,over,ball_in_over,ball_number,event_token,token_runs,token_type,bowler,batsman,result_raw,is_wicket,commentary
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,185,1,SL,30,2,30.2,1,1,run,Sreesanth,Thilan Samaraweera,1 run,false,"shuffles and walks outside off stump and a couple of steps down the track, works this back of a length ball towards midwicket for another single"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,186,1,SL,30,3,30.3,4,4,run,Sreesanth,Mahela Jayawardene,FOUR runs,false,"given width, Mahela cuts it behind point, languidly, as if that was the easiest thing to do in the world, third man didn't have much chance, got to the ball with a long run but dived over it in the end"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,187,1,SL,30,4,30.4,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"Sreesanth tests out the bounce in the wicket, finds out there is lot of it as this short one takes off outside off stump, Mahela stays in the crease and lets it go"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,188,1,SL,30,5,30.5,•,0,dot,Sreesanth,Mahela Jayawardene,no run,false,"unfurls a push-drive that rolls along the ground to extra cover, very full from Sree"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,189,1,SL,30,6,30.6,1,1,run,Sreesanth,Mahela Jayawardene,1 run,false,"now he shuffles across, and whips a length ball around leg stump backward of square leg"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,190,1,SL,31,1,31.1,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"tossed up slowly, he comes forward and defends"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,191,1,SL,31,2,31.2,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"Mahela slaps this one stylishly, if that can be done, and sweeper cover fields"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,192,1,SL,31,3,31.3,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"whoa, Thilan is down on his knees, and outside off stump to try to play the paddle sweep, the ball arrived slower than he thought, it loops up in the air off something, was it forearm, was it glove, was it the flap of the pad, Dhoni came in front of the stumps and behind Thilan to grab it, umpire Dar says no, Dhoni goes for the review, it has definitely hit the pad, too much doubt whether there was some glove on that, Thilan stays on"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,193,1,SL,31,4,31.4,1,1,run,Yuvraj,Thilan Samaraweera,1 run,false,"flighted very wide and very full outside off stump, he lunges out and drives it to sweeper cover"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,194,1,SL,31,5,31.5,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,Mahela takes a step forward and drives a full delivery wide of sweeper cover
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,195,1,SL,31,6,31.6,1,1,run,Yuvraj,Thilan Samaraweera,1 run,false,"ends the over with another drive in the gap past extra cover, Sree at sweeper cover is in business again"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,196,1,SL,32,1,32.1,•,0,dot,Tendulkar,Thilan Samaraweera,no run,false,"wobbling seam-up delivery that moves away around off, pushed to short extra cover"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,197,1,SL,32,2,32.2,1,1,run,Tendulkar,Thilan Samaraweera,1 run,false,"this one turns away in somewhat conventional finger-spun fashion, driven down the ground"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,198,1,SL,32,3,32.3,1,1,run,Tendulkar,Mahela Jayawardene,1 run,false,"the offspinner now, turning in, turned away to fine leg"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,199,1,SL,32,4,32.4,1w,1,w,Tendulkar,Thilan Samaraweera,1 wide,false,goes wide down the leg side as Thilan overbalances and misses on the flick
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,200,1,SL,32,4,32.4,1,1,run,Tendulkar,Thilan Samaraweera,1 run,false,eased off the front foot down to long off
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,201,1,SL,32,5,32.5,1,1,run,Tendulkar,Mahela Jayawardene,1 run,false,"a touch short, he stays on the back foot even as it hurries on, and whips it past the non-striker"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,202,1,SL,32,6,32.6,•,0,dot,Tendulkar,Thilan Samaraweera,no run,false,"flatter and quicker on the stumps, pushed down the track"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,203,1,SL,33,1,33.1,4,4,run,Yuvraj,Mahela Jayawardene,FOUR runs,false,"Mahela had decided that this was going to be paddled fine, and that was what it did, got in to position even before it arrived, and wristily turned it fine, too fine for Zaheer Khan who came rushing in from long leg, gingerly feels his leg after that dive, Zaheer"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,204,1,SL,33,2,33.2,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,defended off the front foot on the off side
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,205,1,SL,33,3,33.3,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"a bit more purpose in the push from Mahela, and it fetches him a single to long off"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,206,1,SL,33,4,33.4,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"Thilan gets a big inside edge as he looks to go through cover, the ball goes towards the vacant short leg region"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,207,1,SL,33,5,33.5,1,1,run,Yuvraj,Thilan Samaraweera,1 run,false,"this time it is Thilan with the sweep, not as fine as Mahela's was, and Zaheer fields at long leg"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,208,1,SL,33,6,33.6,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"half-century for Mahela Jayawardene, what a composed innings, another sweep down to Zaheer at long leg"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,209,1,SL,34,1,34.1,1,1,run,Tendulkar,Mahela Jayawardene,1 run,false,they take on Sehwag at midwicket with a nudge and go through with the single
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,210,1,SL,34,2,34.2,1w,1,w,Tendulkar,Thilan Samaraweera,1 wide,false,"for the second time, Thilan misses out on the flick off a wide Sachin delivery, this time he is furious with himself"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,211,1,SL,34,2,34.2,1,1,run,Tendulkar,Thilan Samaraweera,1 run,false,now he gets the single with a nudge towards square leg
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,212,1,SL,34,3,34.3,2,2,run,Tendulkar,Mahela Jayawardene,2 runs,false,"skiddy delivery down the pads, Mahela happily flicks it fine, Gambhir keeps them down to a couple"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,213,1,SL,34,4,34.4,1w,1,w,Tendulkar,Mahela Jayawardene,1 wide,false,"and yet another wide from Sachin, down the leg side"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,214,1,SL,34,4,34.4,1,1,run,Tendulkar,Mahela Jayawardene,1 run,false,"now he gives some width outside off stump, bit of turn, but Mahela drives wide of extra cover"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,215,1,SL,34,5,34.5,•,0,dot,Tendulkar,Thilan Samaraweera,no run,false,"goes for the late cut, opens the face at the last moment, but runs it down straight to short third man"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,216,1,SL,34,6,34.6,•,0,dot,Tendulkar,Thilan Samaraweera,no run,false,"flatter this time, pushed away towards point off the back foot"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,217,1,SL,35,1,35.1,4,4,run,Kohli,Mahela Jayawardene,FOUR runs,false,"Yuvraj Singh runs hard to his right at third man, but Mahela has placed this so perfectly that he gives up the chase early, some width, all he needs for that languid cut"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,218,1,SL,35,2,35.2,1,1,run,Kohli,Mahela Jayawardene,1 run,false,and now he takes the single with a punch to sweeper cover
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,219,1,SL,35,3,35.3,•,0,dot,Kohli,Thilan Samaraweera,no run,false,"gets it to straighten off a shortish length, Thilan sees surprised with how short it was, and hops in the crease to defend"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,220,1,SL,35,4,35.4,1,1,run,Kohli,Thilan Samaraweera,1 run,false,"steered down to third man, again Virat offers lots of width outside off"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,221,1,SL,35,5,35.5,•,0,dot,Kohli,Mahela Jayawardene,no run,false,defended solidly from the crease as Virat bowls it on a length around off
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,222,1,SL,35,6,35.6,•,0,dot,Kohli,Mahela Jayawardene,no run,false,"Mahela does not get hold of one that bounces on leg stump, tries to flick it, but it loops in the air and falls short of short fine leg, Virat grimaces"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,223,1,SL,36,1,36.1,1,1,run,Yuvraj,Thilan Samaraweera,1 run,false,"gets a lot of bounce around middle stump, but the shortish length allows him to rock back and punch it to sweeper cover"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,224,1,SL,36,2,36.2,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,hit on the pads as he misses out on the sweep
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,225,1,SL,36,3,36.3,•,0,dot,Yuvraj,Mahela Jayawardene,no run,false,"tossed up very slowly, Mahela comes forward and smothers it"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,226,1,SL,36,4,36.4,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"more bounce for Yuvraj, it goes straight on, and loops in the air in the short leg region as Dhoni fields"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,227,1,SL,36,5,36.5,•,0,dot,Yuvraj,Thilan Samaraweera,no run,false,"flighted outside off, he rocks back to play that late cut, but hits it in to the ground, a touch full for that shot"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,228,1,SL,36,6,36.6,1,1,run,Yuvraj,Thilan Samaraweera,1 run,false,keeps strike with an easy single down to long on
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,229,1,SL,37,1,37.1,•,0,dot,Khan,Thilan Samaraweera,no run,false,"low full toss dying on the batsman, he reaches out and pushes it down the track, Zaheer gets a hand to it, and rolls away past the non-striker's stump"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,230,1,SL,37,2,37.2,1w,1,w,Khan,Thilan Samaraweera,1 wide,false,"er, that is called a wide, but Thilan had charged down the track and outside off stump, and the ball just went past his wild swing
goes round the wicket now"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,231,1,SL,37,2,37.2,1,1,run,Khan,Thilan Samaraweera,1 run,false,"shuffles across his stumps, and gets it through square leg"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,232,1,SL,37,3,37.3,4,4,run,Khan,Mahela Jayawardene,FOUR runs,false,"tries the slower one, but it ends up wide outside off, and Mahela dabs it very late, how many runs have been scored wide of third man today, add four more to that"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,233,1,SL,37,4,37.4,1,1,run,Khan,Mahela Jayawardene,1 run,false,"Zaheer goes very full this time around off, and he drives it along the ground to long off"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,234,1,SL,37,5,37.5,•,0,dot,Khan,Thilan Samaraweera,no run,false,"Thilan leaves the crease but Zaheer shortens the length outside off, and he defends in to the covers"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,235,1,SL,37,6,37.6,1,1,run,Khan,Thilan Samaraweera,1 run,false,"this is good batting, again Thilan walks across the stumps, Zaheer targets the stumps with the fuller length, and he picks him emphatically through midwicket"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,236,1,SL,38,1,38.1,W,0,wicket,Yuvraj,Thilan Samaraweera,OUT,true,"Yuvraj has a leg-before appeal turned down by umpire Taufel, and straightaway implores his captain to go for the review, Thilan went outside off stump on his knee for the big sweep, missed the delivery that went straight on with the angle, the question will be whether that hit him in line with off stump, it did, and is taking out middle stump, it is a rare occasion when umpire Taufel has to overturn his decision, this is one of them, and it is Yuvraj Singh for India again, he pushed Dhoni to go for the review
Thilan Samaraweera lbw b Yuvraj Singh 21 (34b 2x4 0x6 53m) SR: 61.76
Kapugedera walks in now, right in a World Cup final"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,237,1,SL,38,2,38.2,•,0,dot,Yuvraj,Kapugedera,no run,false,digs out a full delivery towards extra cover
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,238,1,SL,38,3,38.3,•,0,dot,Yuvraj,Kapugedera,no run,false,plays out this shorter one towards midwicket
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,239,1,SL,38,4,38.4,•,0,dot,Yuvraj,Kapugedera,no run,false,"wants the single, he wants the single, but cannot get it this time as well, defends this one"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,240,1,SL,38,5,38.5,1,1,run,Yuvraj,Kapugedera,1 run,false,now he gets the single with a push down to long on
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,241,1,SL,38,6,38.6,1,1,run,Yuvraj,Mahela Jayawardene,1 run,false,"Mahela keeps on accumulating runs without any fuss at all, whips this one in front of square leg"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,242,1,SL,39,1,39.1,•,0,dot,Khan,Mahela Jayawardene,no run,false,"Zaheer digs one short and it takes off on this trampoline, not called a wide for height
Neal: ""First time ever I've seen taufel's decision reverse,He is great umpire though."""
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,243,1,SL,39,2,39.2,•,0,dot,Khan,Mahela Jayawardene,no run,false,shuffles across the stumps and works a length ball towards midwicket
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,244,1,SL,39,3,39.3,•,0,dot,Khan,Mahela Jayawardene,no run,false,"tight stuff from Zaheer, Mahela taking no chance against him, plays out this back of a length ball to point"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,245,1,SL,39,4,39.4,1,1,run,Khan,Mahela Jayawardene,1 run,false,"136.5 kph zipping across Mahela, who dabs it away down to third man with a twirl of those wrists"
ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo.txt,246,1,SL,39,5,39.5,W,0,wicket,Khan,Kapugedera,OUT,true,"the Zaheer slower ball, at 118.8 kph, consumes Kapu, he goes forward in a weak push that ends up in the air for a simple chance to Raina, at short extra cover, Zaheer just holds his arms aloft
Chamara Kapugedera c Raina b Khan 1 (5b 0x4 0x6 6m) SR: 20
no Thisara, are they saving him for the batting Powerplay, Kula comes ahead of him"
